"","metric","lat","lon","year","value","sp","latforsim"
"sims1sd47.FlowerDormancyBreakDate.652","FlowerDormancyBreakDate",47.5,2,1965,57,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.662","FlowerDormancyBreakDate",47.5,2,1966,305,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.672","FlowerDormancyBreakDate",47.5,2,1967,62,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.682","FlowerDormancyBreakDate",47.5,2,1968,58,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.692","FlowerDormancyBreakDate",47.5,2,1969,59,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.702","FlowerDormancyBreakDate",47.5,2,1970,58,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.713","FlowerDormancyBreakDate",47.5,2,1971,64,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.722","FlowerDormancyBreakDate",47.5,2,1972,62,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.732","FlowerDormancyBreakDate",47.5,2,1973,55,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.742","FlowerDormancyBreakDate",47.5,2,1974,68,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.752","FlowerDormancyBreakDate",47.5,2,1975,86,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.762","FlowerDormancyBreakDate",47.5,2,1976,49,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.772","FlowerDormancyBreakDate",47.5,2,1977,89,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.782","FlowerDormancyBreakDate",47.5,2,1978,64,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.792","FlowerDormancyBreakDate",47.5,2,1979,66,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.802","FlowerDormancyBreakDate",47.5,2,1980,69,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.813","FlowerDormancyBreakDate",47.5,2,1981,46,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.822","FlowerDormancyBreakDate",47.5,2,1982,65,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.832","FlowerDormancyBreakDate",47.5,2,1983,66,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.842","FlowerDormancyBreakDate",47.5,2,1984,54,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.852","FlowerDormancyBreakDate",47.5,2,1985,73,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.862","FlowerDormancyBreakDate",47.5,2,1986,49,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.872","FlowerDormancyBreakDate",47.5,2,1987,56,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.882","FlowerDormancyBreakDate",47.5,2,1988,70,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.892","FlowerDormancyBreakDate",47.5,2,1989,73,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.902","FlowerDormancyBreakDate",47.5,2,1990,311,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.913","FlowerDormancyBreakDate",47.5,2,1991,53,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.922","FlowerDormancyBreakDate",47.5,2,1992,52,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.932","FlowerDormancyBreakDate",47.5,2,1993,87,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.942","FlowerDormancyBreakDate",47.5,2,1994,62,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.952","FlowerDormancyBreakDate",47.5,2,1995,310,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.962","FlowerDormancyBreakDate",47.5,2,1996,55,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.972","FlowerDormancyBreakDate",47.5,2,1997,73,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.982","FlowerDormancyBreakDate",47.5,2,1998,85,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.992","FlowerDormancyBreakDate",47.5,2,1999,53,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1002","FlowerDormancyBreakDate",47.5,2,2000,51,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1013","FlowerDormancyBreakDate",47.5,3,1951,66,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1022","FlowerDormancyBreakDate",47.5,3,1952,74,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1032","FlowerDormancyBreakDate",47.5,3,1953,48,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1042","FlowerDormancyBreakDate",47.5,3,1954,107,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1052","FlowerDormancyBreakDate",47.5,3,1955,78,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1062","FlowerDormancyBreakDate",47.5,3,1956,75,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1072","FlowerDormancyBreakDate",47.5,3,1957,325,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1082","FlowerDormancyBreakDate",47.5,3,1958,72,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1092","FlowerDormancyBreakDate",47.5,3,1959,321,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1103","FlowerDormancyBreakDate",47.5,3,1960,344,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1113","FlowerDormancyBreakDate",47.5,3,1961,340,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1122","FlowerDormancyBreakDate",47.5,3,1962,76,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1132","FlowerDormancyBreakDate",47.5,3,1963,40,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1142","FlowerDormancyBreakDate",47.5,3,1964,70,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1152","FlowerDormancyBreakDate",47.5,3,1965,60,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1162","FlowerDormancyBreakDate",47.5,3,1966,316,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1172","FlowerDormancyBreakDate",47.5,3,1967,79,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1182","FlowerDormancyBreakDate",47.5,3,1968,62,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1192","FlowerDormancyBreakDate",47.5,3,1969,80,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1202","FlowerDormancyBreakDate",47.5,3,1970,63,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1213","FlowerDormancyBreakDate",47.5,3,1971,69,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1222","FlowerDormancyBreakDate",47.5,3,1972,70,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1232","FlowerDormancyBreakDate",47.5,3,1973,56,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1242","FlowerDormancyBreakDate",47.5,3,1974,116,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1252","FlowerDormancyBreakDate",47.5,3,1975,95,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1262","FlowerDormancyBreakDate",47.5,3,1976,61,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1272","FlowerDormancyBreakDate",47.5,3,1977,98,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1282","FlowerDormancyBreakDate",47.5,3,1978,72,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1292","FlowerDormancyBreakDate",47.5,3,1979,75,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1302","FlowerDormancyBreakDate",47.5,3,1980,75,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1313","FlowerDormancyBreakDate",47.5,3,1981,47,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1322","FlowerDormancyBreakDate",47.5,3,1982,72,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1332","FlowerDormancyBreakDate",47.5,3,1983,84,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1342","FlowerDormancyBreakDate",47.5,3,1984,56,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1352","FlowerDormancyBreakDate",47.5,3,1985,87,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1362","FlowerDormancyBreakDate",47.5,3,1986,53,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1372","FlowerDormancyBreakDate",47.5,3,1987,64,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1382","FlowerDormancyBreakDate",47.5,3,1988,102,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1392","FlowerDormancyBreakDate",47.5,3,1989,94,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1402","FlowerDormancyBreakDate",47.5,3,1990,325,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1413","FlowerDormancyBreakDate",47.5,3,1991,71,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1422","FlowerDormancyBreakDate",47.5,3,1992,53,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1432","FlowerDormancyBreakDate",47.5,3,1993,294,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1442","FlowerDormancyBreakDate",47.5,3,1994,93,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1452","FlowerDormancyBreakDate",47.5,3,1995,323,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1462","FlowerDormancyBreakDate",47.5,3,1996,61,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1472","FlowerDormancyBreakDate",47.5,3,1997,89,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1482","FlowerDormancyBreakDate",47.5,3,1998,108,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1492","FlowerDormancyBreakDate",47.5,3,1999,60,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1502","FlowerDormancyBreakDate",47.5,3,2000,56,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1513","FlowerDormancyBreakDate",47.5,4,1951,84,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1522","FlowerDormancyBreakDate",47.5,4,1952,87,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1532","FlowerDormancyBreakDate",47.5,4,1953,49,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1542","FlowerDormancyBreakDate",47.5,4,1954,124,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1552","FlowerDormancyBreakDate",47.5,4,1955,90,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1562","FlowerDormancyBreakDate",47.5,4,1956,110,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1572","FlowerDormancyBreakDate",47.5,4,1957,326,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1582","FlowerDormancyBreakDate",47.5,4,1958,75,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1592","FlowerDormancyBreakDate",47.5,4,1959,329,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1602","FlowerDormancyBreakDate",47.5,4,1960,346,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1613","FlowerDormancyBreakDate",47.5,4,1961,342,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1622","FlowerDormancyBreakDate",47.5,4,1962,78,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1632","FlowerDormancyBreakDate",47.5,4,1963,42,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1642","FlowerDormancyBreakDate",47.5,4,1964,76,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1652","FlowerDormancyBreakDate",47.5,4,1965,63,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1662","FlowerDormancyBreakDate",47.5,4,1966,321,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1672","FlowerDormancyBreakDate",47.5,4,1967,89,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1682","FlowerDormancyBreakDate",47.5,4,1968,65,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1692","FlowerDormancyBreakDate",47.5,4,1969,88,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1702","FlowerDormancyBreakDate",47.5,4,1970,67,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1713","FlowerDormancyBreakDate",47.5,4,1971,80,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1722","FlowerDormancyBreakDate",47.5,4,1972,106,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1732","FlowerDormancyBreakDate",47.5,4,1973,58,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1742","FlowerDormancyBreakDate",47.5,4,1974,128,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1752","FlowerDormancyBreakDate",47.5,4,1975,100,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1762","FlowerDormancyBreakDate",47.5,4,1976,68,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1772","FlowerDormancyBreakDate",47.5,4,1977,101,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1782","FlowerDormancyBreakDate",47.5,4,1978,76,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1792","FlowerDormancyBreakDate",47.5,4,1979,81,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1802","FlowerDormancyBreakDate",47.5,4,1980,80,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1813","FlowerDormancyBreakDate",47.5,4,1981,48,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1822","FlowerDormancyBreakDate",47.5,4,1982,79,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1832","FlowerDormancyBreakDate",47.5,4,1983,87,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1842","FlowerDormancyBreakDate",47.5,4,1984,59,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1852","FlowerDormancyBreakDate",47.5,4,1985,118,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1862","FlowerDormancyBreakDate",47.5,4,1986,58,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1872","FlowerDormancyBreakDate",47.5,4,1987,68,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1882","FlowerDormancyBreakDate",47.5,4,1988,310,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1892","FlowerDormancyBreakDate",47.5,4,1989,116,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1902","FlowerDormancyBreakDate",47.5,4,1990,326,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1913","FlowerDormancyBreakDate",47.5,4,1991,89,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1922","FlowerDormancyBreakDate",47.5,4,1992,55,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1932","FlowerDormancyBreakDate",47.5,4,1993,297,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1942","FlowerDormancyBreakDate",47.5,4,1994,98,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1952","FlowerDormancyBreakDate",47.5,4,1995,324,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1962","FlowerDormancyBreakDate",47.5,4,1996,64,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1972","FlowerDormancyBreakDate",47.5,4,1997,105,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1982","FlowerDormancyBreakDate",47.5,4,1998,285,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.1992","FlowerDormancyBreakDate",47.5,4,1999,67,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2002","FlowerDormancyBreakDate",47.5,4,2000,64,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2013","FlowerDormancyBreakDate",47.5,5,1951,90,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2022","FlowerDormancyBreakDate",47.5,5,1952,93,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2032","FlowerDormancyBreakDate",47.5,5,1953,50,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2042","FlowerDormancyBreakDate",47.5,5,1954,127,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2052","FlowerDormancyBreakDate",47.5,5,1955,105,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2062","FlowerDormancyBreakDate",47.5,5,1956,283,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2072","FlowerDormancyBreakDate",47.5,5,1957,326,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2082","FlowerDormancyBreakDate",47.5,5,1958,77,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2092","FlowerDormancyBreakDate",47.5,5,1959,336,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2102","FlowerDormancyBreakDate",47.5,5,1960,346,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2113","FlowerDormancyBreakDate",47.5,5,1961,350,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2122","FlowerDormancyBreakDate",47.5,5,1962,80,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2132","FlowerDormancyBreakDate",47.5,5,1963,49,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2142","FlowerDormancyBreakDate",47.5,5,1964,78,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2152","FlowerDormancyBreakDate",47.5,5,1965,66,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2162","FlowerDormancyBreakDate",47.5,5,1966,324,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2172","FlowerDormancyBreakDate",47.5,5,1967,94,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2182","FlowerDormancyBreakDate",47.5,5,1968,68,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2192","FlowerDormancyBreakDate",47.5,5,1969,104,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2202","FlowerDormancyBreakDate",47.5,5,1970,71,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2213","FlowerDormancyBreakDate",47.5,5,1971,118,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2222","FlowerDormancyBreakDate",47.5,5,1972,109,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2232","FlowerDormancyBreakDate",47.5,5,1973,60,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2242","FlowerDormancyBreakDate",47.5,5,1974,267,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2252","FlowerDormancyBreakDate",47.5,5,1975,124,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2262","FlowerDormancyBreakDate",47.5,5,1976,71,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2272","FlowerDormancyBreakDate",47.5,5,1977,102,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2282","FlowerDormancyBreakDate",47.5,5,1978,78,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2292","FlowerDormancyBreakDate",47.5,5,1979,88,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2302","FlowerDormancyBreakDate",47.5,5,1980,83,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2313","FlowerDormancyBreakDate",47.5,5,1981,49,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2322","FlowerDormancyBreakDate",47.5,5,1982,89,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2332","FlowerDormancyBreakDate",47.5,5,1983,89,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2342","FlowerDormancyBreakDate",47.5,5,1984,61,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2352","FlowerDormancyBreakDate",47.5,5,1985,122,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2362","FlowerDormancyBreakDate",47.5,5,1986,65,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2372","FlowerDormancyBreakDate",47.5,5,1987,71,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2382","FlowerDormancyBreakDate",47.5,5,1988,320,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2392","FlowerDormancyBreakDate",47.5,5,1989,119,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2402","FlowerDormancyBreakDate",47.5,5,1990,325,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2413","FlowerDormancyBreakDate",47.5,5,1991,107,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2422","FlowerDormancyBreakDate",47.5,5,1992,62,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2432","FlowerDormancyBreakDate",47.5,5,1993,297,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2442","FlowerDormancyBreakDate",47.5,5,1994,101,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2452","FlowerDormancyBreakDate",47.5,5,1995,323,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2462","FlowerDormancyBreakDate",47.5,5,1996,66,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2472","FlowerDormancyBreakDate",47.5,5,1997,112,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2482","FlowerDormancyBreakDate",47.5,5,1998,280,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2492","FlowerDormancyBreakDate",47.5,5,1999,81,"Pinus","47"
"sims1sd47.FlowerDormancyBreakDate.2502","FlowerDormancyBreakDate",47.5,5,2000,73,"Pinus","47"
"sims1sd47.FloweringDate.1102","FloweringDate",47.5,1,1951,114.536,"Pinus","47"
"sims1sd47.FloweringDate.253","FloweringDate",47.5,1,1952,109.682,"Pinus","47"
"sims1sd47.FloweringDate.312","FloweringDate",47.5,1,1953,106.289,"Pinus","47"
"sims1sd47.FloweringDate.412","FloweringDate",47.5,1,1954,118.799,"Pinus","47"
"sims1sd47.FloweringDate.512","FloweringDate",47.5,1,1955,119.219,"Pinus","47"
"sims1sd47.FloweringDate.612","FloweringDate",47.5,1,1956,115.612,"Pinus","47"
"sims1sd47.FloweringDate.712","FloweringDate",47.5,1,1957,111.555,"Pinus","47"
"sims1sd47.FloweringDate.812","FloweringDate",47.5,1,1958,121.921,"Pinus","47"
"sims1sd47.FloweringDate.912","FloweringDate",47.5,1,1959,120.869,"Pinus","47"
"sims1sd47.FloweringDate.1012","FloweringDate",47.5,1,1960,127.353,"Pinus","47"
"sims1sd47.FloweringDate.1112","FloweringDate",47.5,1,1961,365,"Pinus","47"
"sims1sd47.FloweringDate.1212","FloweringDate",47.5,1,1962,119.689,"Pinus","47"
"sims1sd47.FloweringDate.1312","FloweringDate",47.5,1,1963,108.002,"Pinus","47"
"sims1sd47.FloweringDate.1412","FloweringDate",47.5,1,1964,119.285,"Pinus","47"
"sims1sd47.FloweringDate.1512","FloweringDate",47.5,1,1965,113.385,"Pinus","47"
"sims1sd47.FloweringDate.1612","FloweringDate",47.5,1,1966,123.784,"Pinus","47"
"sims1sd47.FloweringDate.1712","FloweringDate",47.5,1,1967,108.192,"Pinus","47"
"sims1sd47.FloweringDate.1812","FloweringDate",47.5,1,1968,112.557,"Pinus","47"
"sims1sd47.FloweringDate.1912","FloweringDate",47.5,1,1969,112.425,"Pinus","47"
"sims1sd47.FloweringDate.2012","FloweringDate",47.5,1,1970,119.384,"Pinus","47"
"sims1sd47.FloweringDate.2112","FloweringDate",47.5,1,1971,115.401,"Pinus","47"
"sims1sd47.FloweringDate.2212","FloweringDate",47.5,1,1972,111.799,"Pinus","47"
"sims1sd47.FloweringDate.2312","FloweringDate",47.5,1,1973,119.059,"Pinus","47"
"sims1sd47.FloweringDate.2412","FloweringDate",47.5,1,1974,112.492,"Pinus","47"
"sims1sd47.FloweringDate.254","FloweringDate",47.5,1,1975,128.473,"Pinus","47"
"sims1sd47.FloweringDate.262","FloweringDate",47.5,1,1976,109.67,"Pinus","47"
"sims1sd47.FloweringDate.272","FloweringDate",47.5,1,1977,115.776,"Pinus","47"
"sims1sd47.FloweringDate.282","FloweringDate",47.5,1,1978,113.377,"Pinus","47"
"sims1sd47.FloweringDate.292","FloweringDate",47.5,1,1979,117.264,"Pinus","47"
"sims1sd47.FloweringDate.302","FloweringDate",47.5,1,1980,119.158,"Pinus","47"
"sims1sd47.FloweringDate.313","FloweringDate",47.5,1,1981,102.597,"Pinus","47"
"sims1sd47.FloweringDate.322","FloweringDate",47.5,1,1982,116.955,"Pinus","47"
"sims1sd47.FloweringDate.332","FloweringDate",47.5,1,1983,117.682,"Pinus","47"
"sims1sd47.FloweringDate.342","FloweringDate",47.5,1,1984,116.894,"Pinus","47"
"sims1sd47.FloweringDate.352","FloweringDate",47.5,1,1985,121.496,"Pinus","47"
"sims1sd47.FloweringDate.362","FloweringDate",47.5,1,1986,116.699,"Pinus","47"
"sims1sd47.FloweringDate.372","FloweringDate",47.5,1,1987,115.219,"Pinus","47"
"sims1sd47.FloweringDate.382","FloweringDate",47.5,1,1988,117.092,"Pinus","47"
"sims1sd47.FloweringDate.392","FloweringDate",47.5,1,1989,111.985,"Pinus","47"
"sims1sd47.FloweringDate.402","FloweringDate",47.5,1,1990,130.791,"Pinus","47"
"sims1sd47.FloweringDate.413","FloweringDate",47.5,1,1991,105.496,"Pinus","47"
"sims1sd47.FloweringDate.422","FloweringDate",47.5,1,1992,112.374,"Pinus","47"
"sims1sd47.FloweringDate.432","FloweringDate",47.5,1,1993,117.435,"Pinus","47"
"sims1sd47.FloweringDate.442","FloweringDate",47.5,1,1994,110.369,"Pinus","47"
"sims1sd47.FloweringDate.452","FloweringDate",47.5,1,1995,130.306,"Pinus","47"
"sims1sd47.FloweringDate.462","FloweringDate",47.5,1,1996,114.272,"Pinus","47"
"sims1sd47.FloweringDate.472","FloweringDate",47.5,1,1997,108.91,"Pinus","47"
"sims1sd47.FloweringDate.482","FloweringDate",47.5,1,1998,123.823,"Pinus","47"
"sims1sd47.FloweringDate.492","FloweringDate",47.5,1,1999,108.101,"Pinus","47"
"sims1sd47.FloweringDate.502","FloweringDate",47.5,1,2000,111.093,"Pinus","47"
"sims1sd47.FloweringDate.513","FloweringDate",47.5,2,1951,115.157,"Pinus","47"
"sims1sd47.FloweringDate.522","FloweringDate",47.5,2,1952,108.29,"Pinus","47"
"sims1sd47.FloweringDate.532","FloweringDate",47.5,2,1953,104.146,"Pinus","47"
"sims1sd47.FloweringDate.542","FloweringDate",47.5,2,1954,131.11,"Pinus","47"
"sims1sd47.FloweringDate.552","FloweringDate",47.5,2,1955,120.555,"Pinus","47"
"sims1sd47.FloweringDate.562","FloweringDate",47.5,2,1956,118.484,"Pinus","47"
"sims1sd47.FloweringDate.572","FloweringDate",47.5,2,1957,365,"Pinus","47"
"sims1sd47.FloweringDate.582","FloweringDate",47.5,2,1958,124.097,"Pinus","47"
"sims1sd47.FloweringDate.592","FloweringDate",47.5,2,1959,365,"Pinus","47"
"sims1sd47.FloweringDate.602","FloweringDate",47.5,2,1960,366,"Pinus","47"
"sims1sd47.FloweringDate.613","FloweringDate",47.5,2,1961,365,"Pinus","47"
"sims1sd47.FloweringDate.622","FloweringDate",47.5,2,1962,125.052,"Pinus","47"
"sims1sd47.FloweringDate.632","FloweringDate",47.5,2,1963,107.794,"Pinus","47"
"sims1sd47.FloweringDate.642","FloweringDate",47.5,2,1964,119.726,"Pinus","47"
"sims1sd47.FloweringDate.652","FloweringDate",47.5,2,1965,113.877,"Pinus","47"
