"","metric","lat","lon","year","value","sp","latforsim"
"sims2mean53.LeafDormancyBreakDate.2772","LeafDormancyBreakDate",53.1,6,1977,365,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2782","LeafDormancyBreakDate",53.1,6,1978,365,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2792","LeafDormancyBreakDate",53.1,6,1979,365,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2802","LeafDormancyBreakDate",53.1,6,1980,366,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2813","LeafDormancyBreakDate",53.1,6,1981,365,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2822","LeafDormancyBreakDate",53.1,6,1982,365,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2832","LeafDormancyBreakDate",53.1,6,1983,365,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2842","LeafDormancyBreakDate",53.1,6,1984,366,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2852","LeafDormancyBreakDate",53.1,6,1985,365,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2862","LeafDormancyBreakDate",53.1,6,1986,365,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2872","LeafDormancyBreakDate",53.1,6,1987,365,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2882","LeafDormancyBreakDate",53.1,6,1988,366,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2892","LeafDormancyBreakDate",53.1,6,1989,365,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2902","LeafDormancyBreakDate",53.1,6,1990,365,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2913","LeafDormancyBreakDate",53.1,6,1991,365,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2922","LeafDormancyBreakDate",53.1,6,1992,366,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2932","LeafDormancyBreakDate",53.1,6,1993,365,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2942","LeafDormancyBreakDate",53.1,6,1994,365,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2952","LeafDormancyBreakDate",53.1,6,1995,365,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2962","LeafDormancyBreakDate",53.1,6,1996,328,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2972","LeafDormancyBreakDate",53.1,6,1997,365,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2982","LeafDormancyBreakDate",53.1,6,1998,365,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.2992","LeafDormancyBreakDate",53.1,6,1999,365,"Pinus","53"
"sims2mean53.LeafDormancyBreakDate.3002","LeafDormancyBreakDate",53.1,6,2000,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1102","LeafUnfoldingDate",53.1,1,1951,122.125,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2102","LeafUnfoldingDate",53.1,1,1952,124.989,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.312","LeafUnfoldingDate",53.1,1,1953,103.595,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.412","LeafUnfoldingDate",53.1,1,1954,130.253,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.512","LeafUnfoldingDate",53.1,1,1955,124.809,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.612","LeafUnfoldingDate",53.1,1,1956,130.608,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.712","LeafUnfoldingDate",53.1,1,1957,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.812","LeafUnfoldingDate",53.1,1,1958,130.334,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.912","LeafUnfoldingDate",53.1,1,1959,116.69,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1012","LeafUnfoldingDate",53.1,1,1960,130.135,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1112","LeafUnfoldingDate",53.1,1,1961,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1212","LeafUnfoldingDate",53.1,1,1962,125.913,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1312","LeafUnfoldingDate",53.1,1,1963,117.087,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1412","LeafUnfoldingDate",53.1,1,1964,123.311,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1512","LeafUnfoldingDate",53.1,1,1965,124.122,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1612","LeafUnfoldingDate",53.1,1,1966,113.969,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1712","LeafUnfoldingDate",53.1,1,1967,130.639,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1812","LeafUnfoldingDate",53.1,1,1968,112.869,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1912","LeafUnfoldingDate",53.1,1,1969,125.684,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2012","LeafUnfoldingDate",53.1,1,1970,126.928,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2112","LeafUnfoldingDate",53.1,1,1971,128.553,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2212","LeafUnfoldingDate",53.1,1,1972,121.777,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2312","LeafUnfoldingDate",53.1,1,1973,126.907,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2412","LeafUnfoldingDate",53.1,1,1974,122.608,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2512","LeafUnfoldingDate",53.1,1,1975,140.349,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2612","LeafUnfoldingDate",53.1,1,1976,129.556,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2712","LeafUnfoldingDate",53.1,1,1977,121.857,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2812","LeafUnfoldingDate",53.1,1,1978,125.705,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2912","LeafUnfoldingDate",53.1,1,1979,128.698,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.302","LeafUnfoldingDate",53.1,1,1980,127.36,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.313","LeafUnfoldingDate",53.1,1,1981,111.796,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.322","LeafUnfoldingDate",53.1,1,1982,123.125,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.332","LeafUnfoldingDate",53.1,1,1983,132.534,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.342","LeafUnfoldingDate",53.1,1,1984,125.373,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.352","LeafUnfoldingDate",53.1,1,1985,126.117,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.362","LeafUnfoldingDate",53.1,1,1986,124.298,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.372","LeafUnfoldingDate",53.1,1,1987,127.689,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.382","LeafUnfoldingDate",53.1,1,1988,129.053,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.392","LeafUnfoldingDate",53.1,1,1989,138.236,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.402","LeafUnfoldingDate",53.1,1,1990,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.413","LeafUnfoldingDate",53.1,1,1991,112.814,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.422","LeafUnfoldingDate",53.1,1,1992,118.634,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.432","LeafUnfoldingDate",53.1,1,1993,117.454,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.442","LeafUnfoldingDate",53.1,1,1994,116.261,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.452","LeafUnfoldingDate",53.1,1,1995,137.217,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.462","LeafUnfoldingDate",53.1,1,1996,119.112,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.472","LeafUnfoldingDate",53.1,1,1997,117.963,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.482","LeafUnfoldingDate",53.1,1,1998,127.323,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.492","LeafUnfoldingDate",53.1,1,1999,114.885,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.502","LeafUnfoldingDate",53.1,1,2000,119.448,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.513","LeafUnfoldingDate",53.1,2,1951,127.343,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.522","LeafUnfoldingDate",53.1,2,1952,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.532","LeafUnfoldingDate",53.1,2,1953,101.14,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.542","LeafUnfoldingDate",53.1,2,1954,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.552","LeafUnfoldingDate",53.1,2,1955,123.182,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.562","LeafUnfoldingDate",53.1,2,1956,140.738,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.572","LeafUnfoldingDate",53.1,2,1957,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.582","LeafUnfoldingDate",53.1,2,1958,129.837,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.592","LeafUnfoldingDate",53.1,2,1959,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.602","LeafUnfoldingDate",53.1,2,1960,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.613","LeafUnfoldingDate",53.1,2,1961,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.622","LeafUnfoldingDate",53.1,2,1962,126.202,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.632","LeafUnfoldingDate",53.1,2,1963,112.575,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.642","LeafUnfoldingDate",53.1,2,1964,121.053,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.652","LeafUnfoldingDate",53.1,2,1965,122.822,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.662","LeafUnfoldingDate",53.1,2,1966,123.766,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.672","LeafUnfoldingDate",53.1,2,1967,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.682","LeafUnfoldingDate",53.1,2,1968,113.256,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.692","LeafUnfoldingDate",53.1,2,1969,124.767,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.702","LeafUnfoldingDate",53.1,2,1970,124.929,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.713","LeafUnfoldingDate",53.1,2,1971,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.722","LeafUnfoldingDate",53.1,2,1972,352.956,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.732","LeafUnfoldingDate",53.1,2,1973,141.904,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.742","LeafUnfoldingDate",53.1,2,1974,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.752","LeafUnfoldingDate",53.1,2,1975,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.762","LeafUnfoldingDate",53.1,2,1976,129.598,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.772","LeafUnfoldingDate",53.1,2,1977,140.374,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.782","LeafUnfoldingDate",53.1,2,1978,132.329,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.792","LeafUnfoldingDate",53.1,2,1979,125.3,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.802","LeafUnfoldingDate",53.1,2,1980,129.558,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.813","LeafUnfoldingDate",53.1,2,1981,107.5,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.822","LeafUnfoldingDate",53.1,2,1982,119.858,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.832","LeafUnfoldingDate",53.1,2,1983,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.842","LeafUnfoldingDate",53.1,2,1984,125.234,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.852","LeafUnfoldingDate",53.1,2,1985,126.469,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.862","LeafUnfoldingDate",53.1,2,1986,122.626,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.872","LeafUnfoldingDate",53.1,2,1987,124.414,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.882","LeafUnfoldingDate",53.1,2,1988,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.892","LeafUnfoldingDate",53.1,2,1989,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.902","LeafUnfoldingDate",53.1,2,1990,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.913","LeafUnfoldingDate",53.1,2,1991,139.417,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.922","LeafUnfoldingDate",53.1,2,1992,142.771,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.932","LeafUnfoldingDate",53.1,2,1993,122.256,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.942","LeafUnfoldingDate",53.1,2,1994,116.17,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.952","LeafUnfoldingDate",53.1,2,1995,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.962","LeafUnfoldingDate",53.1,2,1996,115.168,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.972","LeafUnfoldingDate",53.1,2,1997,131.933,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.982","LeafUnfoldingDate",53.1,2,1998,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.992","LeafUnfoldingDate",53.1,2,1999,119.191,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1002","LeafUnfoldingDate",53.1,2,2000,129.509,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1013","LeafUnfoldingDate",53.1,3,1951,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1022","LeafUnfoldingDate",53.1,3,1952,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1032","LeafUnfoldingDate",53.1,3,1953,115.998,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1042","LeafUnfoldingDate",53.1,3,1954,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1052","LeafUnfoldingDate",53.1,3,1955,127.382,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1062","LeafUnfoldingDate",53.1,3,1956,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1072","LeafUnfoldingDate",53.1,3,1957,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1082","LeafUnfoldingDate",53.1,3,1958,131.715,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1092","LeafUnfoldingDate",53.1,3,1959,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1103","LeafUnfoldingDate",53.1,3,1960,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1113","LeafUnfoldingDate",53.1,3,1961,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1122","LeafUnfoldingDate",53.1,3,1962,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1132","LeafUnfoldingDate",53.1,3,1963,110.062,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1142","LeafUnfoldingDate",53.1,3,1964,120.471,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1152","LeafUnfoldingDate",53.1,3,1965,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1162","LeafUnfoldingDate",53.1,3,1966,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1172","LeafUnfoldingDate",53.1,3,1967,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1182","LeafUnfoldingDate",53.1,3,1968,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1192","LeafUnfoldingDate",53.1,3,1969,124.12,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1202","LeafUnfoldingDate",53.1,3,1970,121.665,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1213","LeafUnfoldingDate",53.1,3,1971,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1222","LeafUnfoldingDate",53.1,3,1972,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1232","LeafUnfoldingDate",53.1,3,1973,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1242","LeafUnfoldingDate",53.1,3,1974,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1252","LeafUnfoldingDate",53.1,3,1975,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1262","LeafUnfoldingDate",53.1,3,1976,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1272","LeafUnfoldingDate",53.1,3,1977,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1282","LeafUnfoldingDate",53.1,3,1978,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1292","LeafUnfoldingDate",53.1,3,1979,123.115,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1302","LeafUnfoldingDate",53.1,3,1980,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1313","LeafUnfoldingDate",53.1,3,1981,138.085,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1322","LeafUnfoldingDate",53.1,3,1982,131.887,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1332","LeafUnfoldingDate",53.1,3,1983,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1342","LeafUnfoldingDate",53.1,3,1984,126.894,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1352","LeafUnfoldingDate",53.1,3,1985,126.011,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1362","LeafUnfoldingDate",53.1,3,1986,122.654,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1372","LeafUnfoldingDate",53.1,3,1987,122.928,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1382","LeafUnfoldingDate",53.1,3,1988,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1392","LeafUnfoldingDate",53.1,3,1989,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1402","LeafUnfoldingDate",53.1,3,1990,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1413","LeafUnfoldingDate",53.1,3,1991,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1422","LeafUnfoldingDate",53.1,3,1992,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1432","LeafUnfoldingDate",53.1,3,1993,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1442","LeafUnfoldingDate",53.1,3,1994,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1452","LeafUnfoldingDate",53.1,3,1995,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1462","LeafUnfoldingDate",53.1,3,1996,113.42,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1472","LeafUnfoldingDate",53.1,3,1997,137.459,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1482","LeafUnfoldingDate",53.1,3,1998,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1492","LeafUnfoldingDate",53.1,3,1999,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1502","LeafUnfoldingDate",53.1,3,2000,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1513","LeafUnfoldingDate",53.1,4,1951,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1522","LeafUnfoldingDate",53.1,4,1952,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1532","LeafUnfoldingDate",53.1,4,1953,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1542","LeafUnfoldingDate",53.1,4,1954,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1552","LeafUnfoldingDate",53.1,4,1955,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1562","LeafUnfoldingDate",53.1,4,1956,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1572","LeafUnfoldingDate",53.1,4,1957,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1582","LeafUnfoldingDate",53.1,4,1958,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1592","LeafUnfoldingDate",53.1,4,1959,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1602","LeafUnfoldingDate",53.1,4,1960,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1613","LeafUnfoldingDate",53.1,4,1961,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1622","LeafUnfoldingDate",53.1,4,1962,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1632","LeafUnfoldingDate",53.1,4,1963,107.843,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1642","LeafUnfoldingDate",53.1,4,1964,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1652","LeafUnfoldingDate",53.1,4,1965,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1662","LeafUnfoldingDate",53.1,4,1966,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1672","LeafUnfoldingDate",53.1,4,1967,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1682","LeafUnfoldingDate",53.1,4,1968,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1692","LeafUnfoldingDate",53.1,4,1969,123.928,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1702","LeafUnfoldingDate",53.1,4,1970,119.052,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1713","LeafUnfoldingDate",53.1,4,1971,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1722","LeafUnfoldingDate",53.1,4,1972,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1732","LeafUnfoldingDate",53.1,4,1973,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1742","LeafUnfoldingDate",53.1,4,1974,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1752","LeafUnfoldingDate",53.1,4,1975,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1762","LeafUnfoldingDate",53.1,4,1976,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1772","LeafUnfoldingDate",53.1,4,1977,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1782","LeafUnfoldingDate",53.1,4,1978,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1792","LeafUnfoldingDate",53.1,4,1979,124.451,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1802","LeafUnfoldingDate",53.1,4,1980,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1813","LeafUnfoldingDate",53.1,4,1981,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1822","LeafUnfoldingDate",53.1,4,1982,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1832","LeafUnfoldingDate",53.1,4,1983,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1842","LeafUnfoldingDate",53.1,4,1984,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1852","LeafUnfoldingDate",53.1,4,1985,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1862","LeafUnfoldingDate",53.1,4,1986,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1872","LeafUnfoldingDate",53.1,4,1987,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1882","LeafUnfoldingDate",53.1,4,1988,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1892","LeafUnfoldingDate",53.1,4,1989,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1902","LeafUnfoldingDate",53.1,4,1990,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1913","LeafUnfoldingDate",53.1,4,1991,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1922","LeafUnfoldingDate",53.1,4,1992,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1932","LeafUnfoldingDate",53.1,4,1993,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1942","LeafUnfoldingDate",53.1,4,1994,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1952","LeafUnfoldingDate",53.1,4,1995,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1962","LeafUnfoldingDate",53.1,4,1996,112.881,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1972","LeafUnfoldingDate",53.1,4,1997,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1982","LeafUnfoldingDate",53.1,4,1998,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.1992","LeafUnfoldingDate",53.1,4,1999,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2002","LeafUnfoldingDate",53.1,4,2000,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2013","LeafUnfoldingDate",53.1,5,1951,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2022","LeafUnfoldingDate",53.1,5,1952,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2032","LeafUnfoldingDate",53.1,5,1953,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2042","LeafUnfoldingDate",53.1,5,1954,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2052","LeafUnfoldingDate",53.1,5,1955,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2062","LeafUnfoldingDate",53.1,5,1956,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2072","LeafUnfoldingDate",53.1,5,1957,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2082","LeafUnfoldingDate",53.1,5,1958,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2092","LeafUnfoldingDate",53.1,5,1959,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2103","LeafUnfoldingDate",53.1,5,1960,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2113","LeafUnfoldingDate",53.1,5,1961,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2122","LeafUnfoldingDate",53.1,5,1962,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2132","LeafUnfoldingDate",53.1,5,1963,106.377,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2142","LeafUnfoldingDate",53.1,5,1964,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2152","LeafUnfoldingDate",53.1,5,1965,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2162","LeafUnfoldingDate",53.1,5,1966,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2172","LeafUnfoldingDate",53.1,5,1967,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2182","LeafUnfoldingDate",53.1,5,1968,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2192","LeafUnfoldingDate",53.1,5,1969,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2202","LeafUnfoldingDate",53.1,5,1970,117.266,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2213","LeafUnfoldingDate",53.1,5,1971,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2222","LeafUnfoldingDate",53.1,5,1972,366,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2232","LeafUnfoldingDate",53.1,5,1973,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2242","LeafUnfoldingDate",53.1,5,1974,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2252","LeafUnfoldingDate",53.1,5,1975,365,"Pinus","53"
"sims2mean53.LeafUnfoldingDate.2262","LeafUnfoldingDate",53.1,5,1976,366,"Pinus","53"
